Date,Channel,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
03/02/2023,TikTok,Retargeting,44112,529,266.6,10,557.51
04/02/2023,Google Ads,Brand Search,10918,753,1500.56,47,3561.83
04/02/2023,Google Ads,Competitor Keywords,6218,295,569.34,10,764.44
04/02/2023,Google Ads,Retargeting,14794,892,1319.58,53,4706.4
04/02/2023,Meta,Awareness,19248,220,127.07,7,432.18
04/02/2023,Meta,Retargeting,28785,480,342.2,16,1002.52
04/02/2023,Meta,Lead Gen,21081,526,413.55,11,798.78
04/02/2023,LinkedIn,Brand Awareness,1560,13,46.37,0,0
04/02/2023,LinkedIn,Lead Gen,2148,12,40.69,0,0
04/02/2023,LinkedIn,Event Promotion,1604,12,41.52,0,0
04/02/2023,TikTok,Top of Funnel,26054,401,204.35,5,224.65
04/02/2023,TikTok,Product Showcase,40901,422,186.96,4,216.86
04/02/2023,TikTok,Retargeting,35104,539,393.39,7,335.21
05/02/2023,Google Ads,Brand Search,6425,296,615.37,18,1029.42
05/02/2023,Google Ads,Competitor Keywords,7901,443,629.88,16,943.81
05/02/2023,Google Ads,Retargeting,15790,881,1661.99,47,3590.6
05/02/2023,Meta,Awareness,22704,346,265.14,6,391.25
05/02/2023,Meta,Retargeting,20890,393,368.51,8,417.26
05/02/2023,Meta,Lead Gen,12780,260,210.25,6,294.82
05/02/2023,LinkedIn,Brand Awareness,2616,16,82.39,0,0
05/02/2023,LinkedIn,Lead Gen,2065,13,46.3,0,0
05/02/2023,LinkedIn,Event Promotion,1846,16,79.01,0,0
05/02/2023,TikTok,Top of Funnel,42671,552,337.17,7,421.38
05/02/2023,TikTok,Product Showcase,35125,479,324.54,5,179.9
05/02/2023,TikTok,Retargeting,26345,255,120.97,4,231.91
06/02/2023,Google Ads,Brand Search,12795,731,917.71,37,3318.21
06/02/2023,Google Ads,Competitor Keywords,13885,572,1156.74,29,2599.62
06/02/2023,Google Ads,Retargeting,7771,463,565.23,30,1683.84
06/02/2023,Meta,Awareness,16903,376,282.47,14,955.77
06/02/2023,Meta,Retargeting,15587,328,312.03,11,696.39
06/02/2023,Meta,Lead Gen,19590,236,133.41,4,187.12
06/02/2023,LinkedIn,Brand Awareness,2601,18,66.12,0,0
06/02/2023,LinkedIn,Lead Gen,3031,25,173.55,1,86.67
06/02/2023,LinkedIn,Event Promotion,4791,29,93.88,0,0
06/02/2023,TikTok,Top of Funnel,19905,300,209.13,5,276.44
06/02/2023,TikTok,Product Showcase,34864,499,287.77,6,223.59
06/02/2023,TikTok,Retargeting,19005,294,181.35,5,243.2
07/02/2023,Google Ads,Brand Search,11375,455,962.79,26,2095.15
07/02/2023,Google Ads,Competitor Keywords,12103,737,1654.7,45,3101.4
07/02/2023,Google Ads,Retargeting,12378,678,914.53,28,2076.36
07/02/2023,Meta,Awareness,14746,254,171.45,8,371.62
07/02/2023,Meta,Retargeting,14214,320,132.17,12,596.87
07/02/2023,Meta,Lead Gen,19103,465,261.26,14,685.4
07/02/2023,LinkedIn,Brand Awareness,3288,27,175.67,0,0
07/02/2023,LinkedIn,Lead Gen,1685,14,51.27,0,0
07/02/2023,LinkedIn,Event Promotion,3927,24,80.76,0,0
07/02/2023,TikTok,Top of Funnel,16755,171,103.97,1,55.87
07/02/2023,TikTok,Product Showcase,23991,293,81.84,2,92.98
07/02/2023,TikTok,Retargeting,17649,206,78.19,2,118.8
08/02/2023,Google Ads,Brand Search,7960,480,439.82,25,1909.03
08/02/2023,Google Ads,Competitor Keywords,7871,485,905.85,17,1179.97
08/02/2023,Google Ads,Retargeting,14186,659,1531.65,23,1364.14
08/02/2023,Meta,Awareness,28174,688,448.3,12,639.71
08/02/2023,Meta,Retargeting,12313,234,228.6,5,366.19
08/02/2023,Meta,Lead Gen,13151,261,167.38,7,422
08/02/2023,LinkedIn,Brand Awareness,3673,26,159.52,1,96.75
08/02/2023,LinkedIn,Lead Gen,2373,15,80.64,0,0
08/02/2023,LinkedIn,Event Promotion,2948,13,83.76,0,0
08/02/2023,TikTok,Top of Funnel,25343,444,294.03,3,111.08
08/02/2023,TikTok,Product Showcase,25508,439,337.68,5,217.97
08/02/2023,TikTok,Retargeting,42802,523,230.83,8,409.04
09/02/2023,Google Ads,Brand Search,7349,362,604.26,13,1082.67
09/02/2023,Google Ads,Competitor Keywords,11936,687,1440.97,38,2945.4
09/02/2023,Google Ads,Retargeting,10395,643,1439.67,20,1160.35
09/02/2023,Meta,Awareness,19401,372,165.18,11,712.16
09/02/2023,Meta,Retargeting,13789,284,272.98,5,367.95
09/02/2023,Meta,Lead Gen,24227,541,328.6,13,877.41
09/02/2023,LinkedIn,Brand Awareness,3892,32,194.74,0,0
09/02/2023,LinkedIn,Lead Gen,2352,12,82.8,0,0
09/02/2023,LinkedIn,Event Promotion,2940,19,100.08,0,0
09/02/2023,TikTok,Top of Funnel,22429,330,88.84,5,175.39
09/02/2023,TikTok,Product Showcase,14407,183,78.65,1,62.93
09/02/2023,TikTok,Retargeting,17003,291,187.52,3,133.96
10/02/2023,Google Ads,Brand Search,12500,619,1364.4,32,1893.73
10/02/2023,Google Ads,Competitor Keywords,15994,725,1571.35,50,4419.64
10/02/2023,Google Ads,Retargeting,7621,502,1061.73,21,1218.49
10/02/2023,Meta,Awareness,19157,249,211.91,5,318.41
10/02/2023,Meta,Retargeting,21755,534,639.85,18,1205.53
10/02/2023,Meta,Lead Gen,26610,363,147.05,9,467.91
10/02/2023,LinkedIn,Brand Awareness,2668,19,57.73,0,0
10/02/2023,LinkedIn,Lead Gen,2933,22,75.15,0,0
10/02/2023,LinkedIn,Event Promotion,3427,30,107.08,0,0
10/02/2023,TikTok,Top of Funnel,29520,389,241.38,4,256.95
10/02/2023,TikTok,Product Showcase,19637,256,149.08,3,158.27
10/02/2023,TikTok,Retargeting,17708,312,106.72,3,133.35
11/02/2023,Google Ads,Brand Search,11480,712,954.58,29,1670.81
11/02/2023,Google Ads,Competitor Keywords,7563,477,469.97,16,1131.76
11/02/2023,Google Ads,Retargeting,9582,537,1310.22,20,1315.82
11/02/2023,Meta,Awareness,19640,223,233.28,5,330.71
11/02/2023,Meta,Retargeting,22480,506,335.09,8,419.57
11/02/2023,Meta,Lead Gen,19369,207,132.29,7,351.51
11/02/2023,LinkedIn,Brand Awareness,4297,26,155.8,0,0
11/02/2023,LinkedIn,Lead Gen,4318,19,61.69,0,0
11/02/2023,LinkedIn,Event Promotion,2312,13,71.78,0,0
11/02/2023,TikTok,Top of Funnel,31193,272,217.14,2,108.76
11/02/2023,TikTok,Product Showcase,18719,308,211.08,2,126.54
11/02/2023,TikTok,Retargeting,15746,216,149.69,2,71.77
12/02/2023,Google Ads,Brand Search,14078,712,1669.01,29,2047.7
12/02/2023,Google Ads,Competitor Keywords,6733,394,479.83,16,1110.72
12/02/2023,Google Ads,Retargeting,12686,540,783.61,25,1937.32
12/02/2023,Meta,Awareness,22352,556,464.22,8,451.8
12/02/2023,Meta,Retargeting,27564,500,393.87,18,1081.29
12/02/2023,Meta,Lead Gen,19362,201,176.42,3,207.96
12/02/2023,LinkedIn,Brand Awareness,2049,18,92.12,0,0
12/02/2023,LinkedIn,Lead Gen,4033,21,83.26,0,0
12/02/2023,LinkedIn,Event Promotion,3262,29,112.45,1,135.82
12/02/2023,TikTok,Top of Funnel,36674,657,199.88,7,311.78
12/02/2023,TikTok,Product Showcase,36687,303,187.96,5,259.54
12/02/2023,TikTok,Retargeting,48417,792,543.5,15,768.96
13/02/2023,Google Ads,Brand Search,8133,347,414.82,13,954.53
13/02/2023,Google Ads,Competitor Keywords,5704,333,722.93,14,856.96
13/02/2023,Google Ads,Retargeting,8657,384,767.23,13,765.47
13/02/2023,Meta,Awareness,26800,654,457.06,25,1421.7
13/02/2023,Meta,Retargeting,13059,193,227.87,6,348.64
13/02/2023,Meta,Lead Gen,30686,605,326.31,23,1513.56
13/02/2023,LinkedIn,Brand Awareness,4501,26,147.22,1,106.49
13/02/2023,LinkedIn,Lead Gen,3966,18,106.48,0,0
13/02/2023,LinkedIn,Event Promotion,2986,23,121.21,0,0
13/02/2023,TikTok,Top of Funnel,26940,243,120.94,2,74.67
13/02/2023,TikTok,Product Showcase,36683,355,259.57,3,168.81
13/02/2023,TikTok,Retargeting,30997,330,115.41,2,85.4
14/02/2023,Google Ads,Brand Search,7812,323,499.03,15,912.33
14/02/2023,Google Ads,Competitor Keywords,11064,568,981.64,19,1363.86
14/02/2023,Google Ads,Retargeting,13695,830,893.51,27,2284.25
14/02/2023,Meta,Awareness,15834,220,106.43,5,358.19
14/02/2023,Meta,Retargeting,16262,296,331.08,5,314.1
14/02/2023,Meta,Lead Gen,29436,605,450.76,18,1137.95
14/02/2023,LinkedIn,Brand Awareness,2542,11,42.04,0,0
14/02/2023,LinkedIn,Lead Gen,4192,28,157.99,0,0
14/02/2023,LinkedIn,Event Promotion,2765,22,79.52,0,0
14/02/2023,TikTok,Top of Funnel,32341,460,224.57,4,164.83
14/02/2023,TikTok,Product Showcase,33542,427,114.99,7,343.9
14/02/2023,TikTok,Retargeting,24587,330,102.61,6,276.49
15/02/2023,Google Ads,Brand Search,9909,527,657.58,33,2466.7
15/02/2023,Google Ads,Competitor Keywords,8451,507,479.47,22,1626.92
15/02/2023,Google Ads,Retargeting,12163,508,740.7,25,2219.92
15/02/2023,Meta,Awareness,31231,534,590.24,14,663.16
15/02/2023,Meta,Retargeting,24783,460,374.19,13,968.27
15/02/2023,Meta,Lead Gen,13178,281,151.26,11,815.81
15/02/2023,LinkedIn,Brand Awareness,3616,15,49.7,0,0
15/02/2023,LinkedIn,Lead Gen,4180,34,137.07,1,143.99
15/02/2023,LinkedIn,Event Promotion,1494,10,52.08,0,0
15/02/2023,TikTok,Top of Funnel,16949,241,123.76,3,142.3
15/02/2023,TikTok,Product Showcase,22729,314,244.57,2,76.34
15/02/2023,TikTok,Retargeting,21674,361,262.84,6,257.54
16/02/2023,Google Ads,Brand Search,13985,814,703.04,33,1981.15
16/02/2023,Google Ads,Competitor Keywords,14210,739,1088.43,48,3800.06
16/02/2023,Google Ads,Retargeting,7092,479,1113.65,14,1170.52
16/02/2023,Meta,Awareness,17637,399,433.55,12,890.1
16/02/2023,Meta,Retargeting,15003,369,278.41,13,690.07
16/02/2023,Meta,Lead Gen,22168,251,189.1,9,514.94
16/02/2023,LinkedIn,Brand Awareness,3220,26,163.39,0,0
16/02/2023,LinkedIn,Lead Gen,2609,15,91.83,0,0
16/02/2023,LinkedIn,Event Promotion,1845,15,95.22,0,0
16/02/2023,TikTok,Top of Funnel,34720,372,258.21,5,270.31
16/02/2023,TikTok,Product Showcase,22234,231,113.95,3,191.45
16/02/2023,TikTok,Retargeting,39325,452,134.74,8,459.75
17/02/2023,Google Ads,Brand Search,12687,517,457.24,33,2715.7
17/02/2023,Google Ads,Competitor Keywords,9558,567,1106.83,23,1594.65
17/02/2023,Google Ads,Retargeting,6929,478,936.76,23,1371.51
17/02/2023,Meta,Awareness,15976,161,96.91,5,270.82
17/02/2023,Meta,Retargeting,29911,489,342.88,11,578.16
17/02/2023,Meta,Lead Gen,21370,380,341.58,11,497.42
17/02/2023,LinkedIn,Brand Awareness,4029,33,173.11,1,99.79
17/02/2023,LinkedIn,Lead Gen,3178,13,90.39,0,0
17/02/2023,LinkedIn,Event Promotion,2409,21,117.72,0,0
17/02/2023,TikTok,Top of Funnel,30025,482,328.44,7,383.71
17/02/2023,TikTok,Product Showcase,23329,339,270.69,3,142.67
17/02/2023,TikTok,Retargeting,36504,504,401.61,8,362.36
18/02/2023,Google Ads,Brand Search,13535,758,1617.82,50,3925.77
18/02/2023,Google Ads,Competitor Keywords,11499,518,993.5,27,1762.63
18/02/2023,Google Ads,Retargeting,10469,499,1084.92,30,1842.22
18/02/2023,Meta,Awareness,31305,620,358.24,12,853.72
18/02/2023,Meta,Retargeting,23448,351,213.57,7,493.75
18/02/2023,Meta,Lead Gen,19758,385,332.74,11,650.83
18/02/2023,LinkedIn,Brand Awareness,2097,17,76.95,0,0
18/02/2023,LinkedIn,Lead Gen,3691,33,144.23,1,142.5
18/02/2023,LinkedIn,Event Promotion,2594,21,78.15,0,0
18/02/2023,TikTok,Top of Funnel,22364,191,90.01,2,116.41
18/02/2023,TikTok,Product Showcase,46762,603,396.86,5,267.17
18/02/2023,TikTok,Retargeting,35059,618,265.73,5,204.91
19/02/2023,Google Ads,Brand Search,12013,801,1671.4,41,2280.71
19/02/2023,Google Ads,Competitor Keywords,6280,298,589.74,13,773.66
19/02/2023,Google Ads,Retargeting,10723,527,480.09,16,1411.14
19/02/2023,Meta,Awareness,23988,454,304.3,16,1197.83
19/02/2023,Meta,Retargeting,22600,392,392.04,7,505.45
19/02/2023,Meta,Lead Gen,18110,242,287.47,4,182.63
19/02/2023,LinkedIn,Brand Awareness,2746,16,89.63,0,0
19/02/2023,LinkedIn,Lead Gen,2471,17,91.39,0,0
19/02/2023,LinkedIn,Event Promotion,3481,25,116.68,0,0
19/02/2023,TikTok,Top of Funnel,40638,408,249.47,3,142.88
19/02/2023,TikTok,Product Showcase,20935,223,125.63,2,119.84
19/02/2023,TikTok,Retargeting,20226,286,105.71,4,199.73
20/02/2023,Google Ads,Brand Search,12268,587,991.65,22,1751.65
20/02/2023,Google Ads,Competitor Keywords,8648,488,1145.63,28,2011.05
20/02/2023,Google Ads,Retargeting,7556,454,1063.13,28,2195.64
20/02/2023,Meta,Awareness,16926,367,168.83,12,865.72
20/02/2023,Meta,Retargeting,24900,618,393.55,16,767.91
20/02/2023,Meta,Lead Gen,17287,393,270.45,12,693.36
20/02/2023,LinkedIn,Brand Awareness,1630,12,38.2,0,0
20/02/2023,LinkedIn,Lead Gen,1919,16,109.13,0,0
20/02/2023,LinkedIn,Event Promotion,2894,14,64.44,0,0
20/02/2023,TikTok,Top of Funnel,35893,458,207.49,8,320.03
20/02/2023,TikTok,Product Showcase,22779,195,149.27,1,47.48
20/02/2023,TikTok,Retargeting,43807,599,277.28,9,525.37
21/02/2023,Google Ads,Brand Search,11602,702,1562.31,48,2859.5
21/02/2023,Google Ads,Competitor Keywords,10604,554,486.5,22,1451.96
21/02/2023,Google Ads,Retargeting,16276,907,1872.19,53,3330.49
21/02/2023,Meta,Awareness,30813,548,520.93,16,927.77
21/02/2023,Meta,Retargeting,26912,408,383.94,10,701.71
21/02/2023,Meta,Lead Gen,27908,535,218.98,20,1203.34
21/02/2023,LinkedIn,Brand Awareness,3252,27,89.09,0,0
21/02/2023,LinkedIn,Lead Gen,4181,27,140.45,0,0
21/02/2023,LinkedIn,Event Promotion,1720,13,62.3,0,0
21/02/2023,TikTok,Top of Funnel,23838,368,77.52,4,144.3
21/02/2023,TikTok,Product Showcase,35692,317,178.32,4,176.55
21/02/2023,TikTok,Retargeting,40733,592,280.45,7,418.32
22/02/2023,Google Ads,Brand Search,9641,481,1012.32,25,2002.08
22/02/2023,Google Ads,Competitor Keywords,11141,483,1009.88,18,1205.05
22/02/2023,Google Ads,Retargeting,15706,765,1290.84,44,2490.5
22/02/2023,Meta,Awareness,15249,340,337.96,8,421.03
22/02/2023,Meta,Retargeting,14558,348,248.58,9,615.98
22/02/2023,Meta,Lead Gen,27461,586,256.2,18,1172.96
22/02/2023,LinkedIn,Brand Awareness,2031,12,67.61,0,0
22/02/2023,LinkedIn,Lead Gen,2581,19,99.05,0,0
22/02/2023,LinkedIn,Event Promotion,4350,37,137.23,1,131.13
22/02/2023,TikTok,Top of Funnel,18775,273,153.89,3,184.33
22/02/2023,TikTok,Product Showcase,40695,698,458.88,7,447.35
22/02/2023,TikTok,Retargeting,29041,271,121.31,4,229.81
23/02/2023,Google Ads,Brand Search,10668,602,802.86,35,2603.14
23/02/2023,Google Ads,Competitor Keywords,7892,463,599.12,20,1570.66
23/02/2023,Google Ads,Retargeting,15392,1058,1752.7,61,4043.28
23/02/2023,Meta,Awareness,15187,279,241.68,10,663.04
23/02/2023,Meta,Retargeting,29888,676,425.03,24,1661.98
23/02/2023,Meta,Lead Gen,21251,333,147.34,5,265.05
23/02/2023,LinkedIn,Brand Awareness,3514,19,76.04,0,0
23/02/2023,LinkedIn,Lead Gen,2192,14,62.09,0,0
23/02/2023,LinkedIn,Event Promotion,3831,31,185.06,1,96.63
23/02/2023,TikTok,Top of Funnel,30824,261,111.96,3,175.93
23/02/2023,TikTok,Product Showcase,34611,295,190.63,3,183.2
23/02/2023,TikTok,Retargeting,40417,691,430.34,10,576.53
24/02/2023,Google Ads,Brand Search,13625,625,1270.22,23,1626.3
24/02/2023,Google Ads,Competitor Keywords,12551,864,1770.88,30,1692.67
24/02/2023,Google Ads,Retargeting,9589,420,752.97,16,1065.12
24/02/2023,Meta,Awareness,32456,344,393.16,10,682.1
24/02/2023,Meta,Retargeting,27542,548,434.26,16,891.88
24/02/2023,Meta,Lead Gen,27076,360,196.95,6,360.93
24/02/2023,LinkedIn,Brand Awareness,2813,16,70.36,0,0
24/02/2023,LinkedIn,Lead Gen,2411,12,72.13,0,0
24/02/2023,LinkedIn,Event Promotion,4334,31,107.23,0,0
24/02/2023,TikTok,Top of Funnel,30699,455,178.62,8,506.8
24/02/2023,TikTok,Product Showcase,31485,479,102.9,6,348.69
24/02/2023,TikTok,Retargeting,43937,547,123.79,10,407.75
25/02/2023,Google Ads,Brand Search,10771,461,1130.27,28,2062.54
25/02/2023,Google Ads,Competitor Keywords,11916,716,1514.4,46,3212.98
25/02/2023,Google Ads,Retargeting,6633,430,986.28,25,1755.83
25/02/2023,Meta,Awareness,13986,172,131.99,4,190.5
25/02/2023,Meta,Retargeting,11367,156,71.19,5,361.65
25/02/2023,Meta,Lead Gen,20553,399,297.82,6,391.19
25/02/2023,LinkedIn,Brand Awareness,2676,20,65.06,0,0
25/02/2023,LinkedIn,Lead Gen,3579,30,102.74,1,101.09
25/02/2023,LinkedIn,Event Promotion,1649,14,63.36,0,0
25/02/2023,TikTok,Top of Funnel,22910,214,93,3,154.12
25/02/2023,TikTok,Product Showcase,20743,349,271.95,6,326.63
25/02/2023,TikTok,Retargeting,15797,214,58.62,1,52.9
26/02/2023,Google Ads,Brand Search,12779,543,628.3,32,2573.05
26/02/2023,Google Ads,Competitor Keywords,8376,497,830.66,18,1129.1
26/02/2023,Google Ads,Retargeting,8270,375,809.78,24,2035.17
26/02/2023,Meta,Awareness,24450,446,282.1,7,335.62
26/02/2023,Meta,Retargeting,29785,722,495.08,22,1144.79
26/02/2023,Meta,Lead Gen,18911,444,290.48,11,698.39
26/02/2023,LinkedIn,Brand Awareness,2580,12,63.21,0,0
26/02/2023,LinkedIn,Lead Gen,1717,8,31.09,0,0
26/02/2023,LinkedIn,Event Promotion,3908,28,121.14,0,0
26/02/2023,TikTok,Top of Funnel,29896,271,159.17,2,86.84
26/02/2023,TikTok,Product Showcase,24449,243,155.55,3,170.47
26/02/2023,TikTok,Retargeting,17584,251,172.58,3,174.23
27/02/2023,Google Ads,Brand Search,9663,546,941.25,38,2717.9
27/02/2023,Google Ads,Competitor Keywords,7511,350,739.43,20,1303.7
27/02/2023,Google Ads,Retargeting,11713,500,709.29,15,950.41
27/02/2023,Meta,Awareness,27795,593,303.79,11,681.9
27/02/2023,Meta,Retargeting,26358,646,638.72,17,947.99
27/02/2023,Meta,Lead Gen,17931,241,147.37,5,325.29
27/02/2023,LinkedIn,Brand Awareness,3468,20,97.57,0,0
27/02/2023,LinkedIn,Lead Gen,3307,24,122.05,1,138.44
27/02/2023,LinkedIn,Event Promotion,2362,16,72.11,0,0
27/02/2023,TikTok,Top of Funnel,18919,222,165.24,3,136.76
27/02/2023,TikTok,Product Showcase,31833,408,229.51,5,195.85
27/02/2023,TikTok,Retargeting,21265,279,102.81,2,79.44
28/02/2023,Google Ads,Brand Search,14270,621,739.98,38,3047.94
28/02/2023,Google Ads,Competitor Keywords,12543,681,1228.76,38,2636.5
28/02/2023,Google Ads,Retargeting,7761,443,475.75,24,1352.92
28/02/2023,Meta,Awareness,22632,282,320.9,7,400.15
28/02/2023,Meta,Retargeting,26137,605,594.34,21,1541.77
28/02/2023,Meta,Lead Gen,16320,406,444.1,7,489.38
28/02/2023,LinkedIn,Brand Awareness,2987,20,121.4,0,0
28/02/2023,LinkedIn,Lead Gen,2149,12,57.77,0,0
28/02/2023,LinkedIn,Event Promotion,2387,9,45.82,0,0
28/02/2023,TikTok,Top of Funnel,23058,225,166.72,3,184
28/02/2023,TikTok,Product Showcase,41161,377,184.48,3,159.31
28/02/2023,TikTok,Retargeting,16851,265,156.23,3,138.33
01/03/2023,Google Ads,Brand Search,9227,487,1166.52,24,1965.68
01/03/2023,Google Ads,Competitor Keywords,14109,878,1839.07,50,2921
01/03/2023,Google Ads,Retargeting,9442,594,1394.2,19,1442.86
01/03/2023,Meta,Awareness,31916,409,395.63,14,872.75
01/03/2023,Meta,Retargeting,18972,296,167.04,10,572.65
01/03/2023,Meta,Lead Gen,16576,327,197.15,11,634.78
01/03/2023,LinkedIn,Brand Awareness,3614,32,146.87,0,0
01/03/2023,LinkedIn,Lead Gen,4260,24,125.27,0,0
01/03/2023,LinkedIn,Event Promotion,3690,22,78.15,1,88.34
01/03/2023,TikTok,Top of Funnel,34496,517,153.59,5,235.08
01/03/2023,TikTok,Product Showcase,45985,650,396.98,5,233.37
01/03/2023,TikTok,Retargeting,22203,360,173.88,5,188.22
02/03/2023,Google Ads,Brand Search,11282,478,413.08,21,1878.57
02/03/2023,Google Ads,Competitor Keywords,18905,918,2238.08,29,2380.21
02/03/2023,Google Ads,Retargeting,11328,602,688.03,33,2743.52
02/03/2023,Meta,Awareness,22139,481,388.86,15,951.84
02/03/2023,Meta,Retargeting,31924,433,173.3,8,599.24
02/03/2023,Meta,Lead Gen,26850,427,371,11,738.19
02/03/2023,LinkedIn,Brand Awareness,2567,17,100.38,0,0
02/03/2023,LinkedIn,Lead Gen,3898,20,108.51,0,0
02/03/2023,LinkedIn,Event Promotion,3706,18,90.45,0,0
02/03/2023,TikTok,Top of Funnel,47949,768,594.45,14,831.52
02/03/2023,TikTok,Product Showcase,53352,663,282.6,9,380.68
02/03/2023,TikTok,Retargeting,48107,605,288.24,9,322.38
03/03/2023,Google Ads,Brand Search,9184,472,1010.42,18,1431.74
03/03/2023,Google Ads,Competitor Keywords,12825,648,1108.47,37,2376.04
03/03/2023,Google Ads,Retargeting,11154,671,1473.4,22,1927.18
03/03/2023,Meta,Awareness,28905,383,328.99,7,471.69
03/03/2023,Meta,Retargeting,21224,275,271.79,10,512.03
03/03/2023,Meta,Lead Gen,23818,536,367.06,18,874.73
03/03/2023,LinkedIn,Brand Awareness,2443,17,92.74,0,0
03/03/2023,LinkedIn,Lead Gen,2399,14,59.66,0,0
03/03/2023,LinkedIn,Event Promotion,4834,31,215.06,1,99.62
03/03/2023,TikTok,Top of Funnel,37148,344,177.31,4,252.76
03/03/2023,TikTok,Product Showcase,22150,264,161.52,2,128.59
03/03/2023,TikTok,Retargeting,53314,793,164.22,8,419.44
04/03/2023,Google Ads,Brand Search,12777,841,940.37,34,2190.6
04/03/2023,Google Ads,Competitor Keywords,17194,782,1189.19,36,2927.77
04/03/2023,Google Ads,Retargeting,15467,748,827.15,26,1954.06
04/03/2023,Meta,Awareness,24608,512,534.15,14,989.65
04/03/2023,Meta,Retargeting,19147,466,242.15,16,804.77
04/03/2023,Meta,Lead Gen,27930,653,590.65,18,980.49
04/03/2023,LinkedIn,Brand Awareness,3753,25,131.78,0,0
04/03/2023,LinkedIn,Lead Gen,2053,10,63.56,0,0
04/03/2023,LinkedIn,Event Promotion,2936,19,127.82,0,0
04/03/2023,TikTok,Top of Funnel,26696,394,221.96,5,272.48
04/03/2023,TikTok,Product Showcase,49888,788,325.5,12,595.5
04/03/2023,TikTok,Retargeting,55051,650,241.74,10,393.45
05/03/2023,Google Ads,Brand Search,11198,759,1151.47,41,2835.85
05/03/2023,Google Ads,Competitor Keywords,8010,402,535.83,22,1757.03
05/03/2023,Google Ads,Retargeting,18695,899,1399.14,57,3859.51
05/03/2023,Meta,Awareness,34447,577,308.03,20,975.02
05/03/2023,Meta,Retargeting,23790,573,550.4,9,450.07
05/03/2023,Meta,Lead Gen,16145,388,302.08,6,408.77
05/03/2023,LinkedIn,Brand Awareness,4475,19,76.95,0,0
05/03/2023,LinkedIn,Lead Gen,5440,27,160.66,0,0
05/03/2023,LinkedIn,Event Promotion,4579,18,101.78,0,0
05/03/2023,TikTok,Top of Funnel,50701,847,644.49,12,468.64
05/03/2023,TikTok,Product Showcase,49979,698,403.88,10,519.2
05/03/2023,TikTok,Retargeting,56582,754,562,10,418.14
06/03/2023,Google Ads,Brand Search,9301,474,588.55,19,1045.06
06/03/2023,Google Ads,Competitor Keywords,9753,527,429.05,35,3085.02
06/03/2023,Google Ads,Retargeting,14865,936,2018.52,50,4144.34
06/03/2023,Meta,Awareness,31713,512,434.4,12,598.78
06/03/2023,Meta,Retargeting,40867,916,528.05,15,956.4
06/03/2023,Meta,Lead Gen,34461,814,851.49,26,1392.05
06/03/2023,LinkedIn,Brand Awareness,5091,27,101.3,0,0
06/03/2023,LinkedIn,Lead Gen,2552,18,73.59,0,0
06/03/2023,LinkedIn,Event Promotion,1862,16,49.42,0,0
06/03/2023,TikTok,Top of Funnel,30014,458,155.58,4,199.23
06/03/2023,TikTok,Product Showcase,41392,656,327.37,8,447.26
06/03/2023,TikTok,Retargeting,20954,344,265.22,2,116.54
07/03/2023,Google Ads,Brand Search,9287,422,980.17,16,1093.68
07/03/2023,Google Ads,Competitor Keywords,7275,458,560.24,27,1903.6
07/03/2023,Google Ads,Retargeting,7777,482,462.59,27,1681.98
07/03/2023,Meta,Awareness,29260,429,282.48,13,601.45
07/03/2023,Meta,Retargeting,33215,458,417.15,9,644.63
07/03/2023,Meta,Lead Gen,33726,394,357.09,9,450.19
07/03/2023,LinkedIn,Brand Awareness,3209,19,75.47,0,0
07/03/2023,LinkedIn,Lead Gen,4793,33,148.02,0,0
07/03/2023,LinkedIn,Event Promotion,2506,14,96.3,0,0
07/03/2023,TikTok,Top of Funnel,45176,678,457.57,6,251.88
